player_id,player_display_name,position,recent_team,season,def_sacks,tackles,def_interceptions
archive-22,Clifton Abraham,CB,TB,1995,0.0,0.0,0.0
archive-22,Clifton Abraham,DB,CHI,1996,0.0,0.0,0.0
archive-22,Clifton Abraham,DB,CAR,1997,0.0,0.0,0.0
archive-23,Donnie Abraham,CB,TB,1996,0.0,0.0,5.0
archive-23,Donnie Abraham,CB,TB,1997,0.0,0.0,7.0
archive-23,Donnie Abraham,CB,TB,1998,0.0,0.0,1.0
archive-25,Robert Abraham,LB,TEN,1982,0.0,0,0
archive-25,Robert Abraham,LB,TEN,1983,1.0,0,0
archive-25,Robert Abraham,LB,TEN,1984,0.0,0,0
archive-25,Robert Abraham,LB,TEN,1985,1.0,0,0
archive-25,Robert Abraham,LB,TEN,1986,2.0,0,0
archive-25,Robert Abraham,LB,TEN,1987,0.0,0,0
archive-28,Bobby Abrams,LB,NYG,1990,0.0,0,0
archive-28,Bobby Abrams,LB,NYG,1991,0.0,0,0
archive-28,Bobby Abrams,LB,CLE,1992,0.0,0,0
archive-28,Bobby Abrams,LB,DAL,1992,0.0,0,0
archive-28,Bobby Abrams,LB,NYG,1992,0.0,0,0
archive-28,Bobby Abrams,LB,DAL,1993,0.0,0,0
archive-28,Bobby Abrams,LB,MIN,1993,0.0,0,0
archive-28,Bobby Abrams,LB,MIN,1994,0.0,0.0,0.0
archive-28,Bobby Abrams,LB,NE,1995,0.0,0.0,0.0
archive-29,Kevin Abrams,CB,DET,1997,2.0,0.0,1.0
archive-29,Kevin Abrams,CB,DET,1998,3.0,0.0,0.0
archive-36,Steve Ache,LB,MIN,1987,0.0,0,0
archive-37,George Achica,DT,IND,1985,0.0,0,0
archive-41,Bill Acker,NT,KC,1982,0.0,0,0
archive-41,Bill Acker,NT,BUF,1983,0.0,0,0
archive-41,Bill Acker,NT,BUF,1984,0.0,0,0
archive-41,Bill Acker,NT,KC,1987,0.0,0,0
archive-43,Rick Ackerman,NT,LAC,1982,3.0,0,0
archive-43,Rick Ackerman,NT,LAC,1983,1.5,0,0
archive-43,Rick Ackerman,NT,LAC,1984,1.0,0,0
archive-43,Rick Ackerman,NT,LV,1984,1.0,0,0
archive-43,Rick Ackerman,NT,LV,1987,1.0,0,0
archive-46,Fred Acorn,CB,TB,1984,0.0,0,0
archive-63,Earnest Adams,LB,DET,1987,0.0,0,0
archive-76,Julius Adams,DE,NE,1982,2.0,0,0
archive-76,Julius Adams,DE,NE,1983,8.0,0,0
archive-76,Julius Adams,DE,NE,1984,4.0,0,0
archive-76,Julius Adams,DE,NE,1985,5.0,0,0
archive-76,Julius Adams,DE,NE,1987,0.0,0,0
archive-81,Michael Adams,DB,NO,1987,0.0,0,0
archive-81,Michael Adams,DB,NO,1988,0.0,0,0
archive-81,Michael Adams,DB,ARI,1989,0.0,0,0
archive-92,Sam Adams,DT,SEA,1994,4.0,0.0,0.0
archive-92,Sam Adams,DT,SEA,1995,3.5,0.0,0.0
archive-92,Sam Adams,DT,SEA,1996,5.5,0.0,0.0
archive-92,Sam Adams,DT,NYJ,1997,0.0,0.0,0.0
archive-92,Sam Adams,DT,SEA,1997,7.0,0.0,0.0
archive-92,Sam Adams,DT,SEA,1998,2.0,0.0,1.0
archive-94,Stan Adams,LB,LV,1984,0.0,0,0
archive-95,Stefon Adams,DB,LV,1986,0.0,0,0
archive-95,Stefon Adams,DB,LV,1987,0.0,0,0
archive-95,Stefon Adams,DB,LV,1988,0.0,0,0
archive-95,Stefon Adams,DB,LV,1989,0.0,0,0
archive-95,Stefon Adams,DB,CLE,1990,0.0,0,0
archive-95,Stefon Adams,DB,MIA,1990,0.0,0,0
archive-101,Vashone Adams,FS,CLE,1995,0.0,0.0,0.0
archive-101,Vashone Adams,DB,BAL,1996,0.0,0.0,1.0
archive-101,Vashone Adams,FS,NO,1997,0.0,0.0,0.0
archive-121,Kevin Adkins,DB,KC,1987,0.0,0,0
archive-134,Mel Agee,DE,IND,1991,0.0,0,0
archive-134,Mel Agee,DE,IND,1992,0.0,0,0
archive-134,Mel Agee,DE,ATL,1993,2.5,0,0
archive-134,Mel Agee,DE,ATL,1994,0.0,0.0,0.0
archive-134,Mel Agee,DE,ATL,1995,0.0,0.0,0.0
archive-140,Ray Agnew,DT,NE,1990,2.5,0,0
archive-140,Ray Agnew,DT,NE,1991,2.0,0,0
archive-140,Ray Agnew,DT,NE,1992,1.0,0,0
archive-140,Ray Agnew,DT,NE,1993,1.5,0,0
archive-140,Ray Agnew,DT,NE,1994,0.5,0.0,0.0
archive-140,Ray Agnew,DT,NYG,1995,1.0,0.0,0.0
archive-140,Ray Agnew,DT,NYG,1996,0.5,0.0,1.0
archive-140,Ray Agnew,DT,NYG,1997,2.0,0.0,0.0
archive-140,Ray Agnew,DT,SEA,1997,0.0,0.0,0.0
archive-140,Ray Agnew,DT,LAR,1998,5.0,0.0,1.0
archive-147,Chidi Ahanotu,DE,TB,1993,1.5,0,0
archive-147,Chidi Ahanotu,DE,TB,1994,1.0,0.0,0.0
archive-147,Chidi Ahanotu,DE,TB,1995,3.0,0.0,0.0
archive-147,Chidi Ahanotu,DE,TB,1996,5.5,0.0,0.0
archive-147,Chidi Ahanotu,DE,TB,1997,11.0,0.0,0.0
archive-147,Chidi Ahanotu,DE,TB,1998,0.0,0.0,0.0
archive-149,Dave Ahrens,LB,ARI,1982,0.0,0,0
archive-149,Dave Ahrens,LB,ARI,1983,0.0,0,0
archive-149,Dave Ahrens,LB,ARI,1984,0.0,0,0
archive-149,Dave Ahrens,LB,IND,1985,0.0,0,0
archive-149,Dave Ahrens,LB,IND,1986,2.0,0,0
archive-149,Dave Ahrens,LB,IND,1987,0.0,0,0
archive-149,Dave Ahrens,LB,DET,1988,0.0,0,0
archive-149,Dave Ahrens,LB,MIA,1989,1.0,0,0
archive-149,Dave Ahrens,LB,SEA,1990,0.0,0,0
archive-179,Trev Alberts ,LB,IND,1994,2.0,0.0,0.0
archive-179,Trev Alberts ,LB,IND,1995,2.0,0.0,0.0
archive-179,Trev Alberts ,LB,IND,1996,0.0,0.0,1.0
archive-186,Ira Albright,NT,BUF,1987,0.0,0,0
archive-187,Vince Albritton,DB,DAL,1984,1.0,0,0
archive-187,Vince Albritton,DB,DAL,1985,0.0,0,0
archive-187,Vince Albritton,DB,DAL,1986,0.0,0,0
archive-187,Vince Albritton,DB,DAL,1987,0.0,0,0
archive-187,Vince Albritton,DB,DAL,1988,2.0,0,0
archive-187,Vince Albritton,DB,DAL,1989,0.0,0,0
archive-187,Vince Albritton,S,DAL,1990,0.0,0,0
archive-187,Vince Albritton,DB,DAL,1991,0.0,0,0
archive-193,Allen Aldridge ,LB,DEN,1994,0.0,0.0,0.0
archive-193,Allen Aldridge ,LB,DEN,1995,1.5,0.0,0.0
archive-193,Allen Aldridge ,LB,DEN,1996,1.0,0.0,0.0
archive-193,Allen Aldridge ,LB,NE,1996,0.0,0.0,0.0
archive-193,Allen Aldridge ,LB,DEN,1997,0.0,0.0,1.0
archive-193,Allen Aldridge ,LB,DET,1998,3.0,0.0,0.0
archive-198,Melvin Aldridge ,DB,TEN,1993,0.0,0,0
archive-198,Melvin Aldridge ,DB,ARI,1995,0.0,0.0,0.0
archive-199,Arnold Ale,LB,KC,1994,0.0,0.0,0.0
archive-199,Arnold Ale,LB,LAC,1996,0.0,0.0,0.0
archive-200,Ink Aleaga,LB,NO,1997,0.0,0.0,0.0
archive-200,Ink Aleaga,LB,NO,1998,1.0,0.0,0.0
archive-205,Brent Alexander,CB,ARI,1994,0.0,0.0,0.0
archive-205,Brent Alexander,FS,ARI,1995,0.5,0.0,2.0
archive-205,Brent Alexander,FS,ARI,1996,0.0,0.0,2.0
archive-205,Brent Alexander,FS,ARI,1997,0.0,0.0,0.0
archive-205,Brent Alexander,DB,DET,1997,0.0,0.0,0.0
archive-205,Brent Alexander,FS,CAR,1998,0.0,0.0,0.0
archive-206,Bruce Alexander,DB,DET,1989,0.0,0,0
archive-206,Bruce Alexander,DB,DET,1990,0.0,0,0
archive-206,Bruce Alexander,DB,DET,1991,0.0,0,0
archive-206,Bruce Alexander,DB,MIA,1992,0.0,0,0
archive-206,Bruce Alexander,DB,MIA,1993,1.0,0,0
archive-214,Derrick Alexander,DE,MIN,1995,2.0,0.0,0.0
archive-214,Derrick Alexander,DE,MIN,1996,4.5,0.0,0.0
archive-214,Derrick Alexander,DE,MIN,1997,4.5,0.0,0.0
archive-214,Derrick Alexander,DE,CIN,1998,0.0,0.0,0.0
archive-214,Derrick Alexander,DE,MIN,1998,7.5,0.0,0.0
archive-217,Elijah Alexander,LB,TB,1992,0.0,0,0
archive-217,Elijah Alexander,LB,DEN,1993,0.0,0,0
archive-217,Elijah Alexander,LB,DEN,1994,1.0,0.0,1.0
archive-217,Elijah Alexander,LB,DEN,1995,0.5,0.0,2.0
archive-217,Elijah Alexander,LB,BAL,1996,0.0,0.0,0.0
archive-217,Elijah Alexander,LB,IND,1996,1.0,0.0,0.0
archive-217,Elijah Alexander,LB,IND,1997,1.0,0.0,1.0
archive-217,Elijah Alexander,LB,IND,1998,0.0,0.0,1.0
archive-236,Patrise Alexander,LB,WAS,1996,0.0,0.0,0.0
archive-236,Patrise Alexander,LB,LAC,1997,0.0,0.0,0.0
archive-236,Patrise Alexander,LB,WAS,1997,0.0,0.0,0.0
archive-236,Patrise Alexander,LB,WAS,1998,0.0,0.0,0.0
archive-240,Rogers Alexander,LB,NYJ,1986,0.0,0,0
archive-240,Rogers Alexander,LB,NE,1987,0.0,0,0
archive-258,Lynwood Alford,LB,NYJ,1987,0.0,0,0
archive-264,Tuineau Alipate,LB,NYJ,1994,0.0,0.0,0.0
archive-264,Tuineau Alipate,LB,MIN,1995,0.0,0.0,0.0
archive-279,Carl Allen,CB,ARI,1982,0.0,0,0
archive-290,Earl Allen,DB,TEN,1987,0.0,0,0
archive-293,Egypt Allen,DB,CHI,1987,0.0,0,0
archive-294,Eric Allen,CB,PHI,1988,0.0,0,0
archive-294,Eric Allen,CB,PHI,1989,0.0,0,0
archive-294,Eric Allen,CB,PHI,1990,0.0,0,0
archive-294,Eric Allen,CB,PHI,1991,0.0,0,0
archive-294,Eric Allen,CB,PHI,1992,0.0,0,0
archive-294,Eric Allen,CB,PHI,1993,2.0,0,0
archive-294,Eric Allen,CB,PHI,1994,0.0,0.0,3.0
archive-294,Eric Allen,CB,NO,1995,0.0,0.0,2.0
archive-294,Eric Allen,CB,NO,1996,0.0,0.0,1.0
archive-294,Eric Allen,CB,NO,1997,0.0,0.0,2.0
archive-294,Eric Allen,CB,LV,1998,0.0,0.0,5.0
archive-301,Harvey Allen,DB,SEA,1987,0.0,0,0
archive-311,Jeff Allen,DB,LAC,1982,0.0,0,0
archive-328,Patrick Allen,DB,TEN,1984,0.0,0,0
archive-328,Patrick Allen,CB,TEN,1985,0.0,0,0
archive-328,Patrick Allen,DB,TEN,1986,0.0,0,0
archive-328,Patrick Allen,DB,TEN,1987,0.0,0,0
archive-328,Patrick Allen,CB,TEN,1988,0.0,0,0
archive-328,Patrick Allen,CB,TEN,1989,0.0,0,0
archive-328,Patrick Allen,DB,TEN,1990,0.0,0,0
archive-334,Taje Allen,DB,LAR,1997,0.0,0.0,0.0
archive-334,Taje Allen,DB,LAR,1998,0.0,0.0,0.0
archive-339,Kurt Allerman,LB,ARI,1982,0.0,0,0
archive-339,Kurt Allerman,LB,ARI,1983,0.0,0,0
archive-339,Kurt Allerman,LB,ARI,1984,0.0,0,0
archive-339,Kurt Allerman,LB,DET,1985,0.0,0,0
archive-340,Ty Allert,LB,LAC,1986,0.0,0,0
archive-340,Ty Allert,LB,LAC,1987,0.0,0,0
archive-340,Ty Allert,LB,PHI,1987,0.0,0,0
archive-340,Ty Allert,LB,PHI,1988,0.0,0,0
archive-340,Ty Allert,LB,PHI,1989,0.0,0,0
archive-340,Ty Allert,LB,DEN,1990,0.0,0,0
archive-340,Ty Allert,LB,SEA,1990,0.0,0,0
archive-349,Brian Allred,DB,SEA,1993,0.0,0,0
archive-353,Jeff Alm,DT,TEN,1990,0.5,0,0
archive-353,Jeff Alm,DT,TEN,1991,1.0,0,0
archive-353,Jeff Alm,DT,TEN,1992,1.0,0,0
archive-353,Jeff Alm,DT,TEN,1993,0.0,0,0
archive-360,O'Brien Alston,LB,IND,1988,3.0,0,0
archive-360,O'Brien Alston,LB,IND,1989,1.0,0,0
archive-364,Jim Althoff,DT,CHI,1987,3.5,0,0
archive-368,Steve Alvord,DT,ARI,1987,1.5,0,0
archive-368,Steve Alvord,DT,ARI,1988,2.0,0,0
archive-371,Lyle Alzado,DE,LV,1982,8.0,0,0
archive-371,Lyle Alzado,DE,LV,1983,9.5,0,0
archive-371,Lyle Alzado,DE,LV,1984,8.0,0,0
archive-371,Lyle Alzado,DE,LV,1985,3.0,0,0
archive-377,Ashley Ambrose,DB,IND,1992,0.0,0,0
archive-377,Ashley Ambrose,CB,IND,1993,0.0,0,0
archive-377,Ashley Ambrose,CB,IND,1994,0.0,0.0,2.0
archive-377,Ashley Ambrose,DB,IND,1995,0.0,0.0,4.0
archive-377,Ashley Ambrose,CB,CIN,1996,0.0,0.0,8.0
archive-377,Ashley Ambrose,DB,LAC,1996,0.0,0.0,0.0
archive-377,Ashley Ambrose,CB,CIN,1997,1.0,0.0,3.0
archive-377,Ashley Ambrose,DB,MIN,1997,0.0,0.0,0.0
archive-377,Ashley Ambrose,DB,NE,1997,0.0,0.0,0.0
archive-377,Ashley Ambrose,CB,CIN,1998,0.0,0.0,2.0
archive-378,Dick Ambrose,LB,CLE,1982,0.0,0,0
archive-378,Dick Ambrose,LB,CLE,1983,0.0,0,0
archive-387,Vincent Amey,DE,LV,1998,0.0,0.0,0.0
archive-406,Anthony Anderson ,DB,LAC,1987,0.5,0,0
archive-407,Antonio Anderson ,DT,DAL,1997,2.0,0.0,0.0
archive-407,Antonio Anderson ,DT,DAL,1998,0.0,0.0,0.0
archive-408,Aric Anderson ,LB,GB,1987,0.0,0,0
archive-429,Curtis Anderson ,DB,JAX,1997,0.0,0.0,0.0
archive-429,Curtis Anderson ,DB,NE,1997,0.0,0.0,0.0
archive-431,Darren Anderson ,DB,NE,1992,0.0,0,0
archive-431,Darren Anderson ,DB,TB,1992,0.0,0,0
archive-431,Darren Anderson ,DB,TB,1993,0.0,0,0
archive-431,Darren Anderson ,DB,KC,1994,0.0,0.0,0.0
archive-431,Darren Anderson ,DB,KC,1995,0.0,0.0,0.0
archive-431,Darren Anderson ,DB,KC,1996,0.0,0.0,0.0
archive-431,Darren Anderson ,DB,KC,1997,2.0,0.0,1.0
archive-431,Darren Anderson ,DB,ATL,1998,0.0,0.0,0.0
archive-437,Don Anderson ,DB,IND,1985,0.0,0,0
archive-437,Don Anderson ,DB,TB,1987,0.0,0,0
archive-439,Dunstan Anderson ,DE,ATL,1994,0.0,0.0,0.0
archive-439,Dunstan Anderson ,DE,MIA,1997,0.0,0.0,0.0
archive-440,Dwayne Anderson ,DB,ARI,1987,0.0,0,0
archive-443,Eddie Anderson ,DB,SEA,1986,0.0,0,0
archive-443,Eddie Anderson ,DB,LV,1987,0.0,0,0
archive-443,Eddie Anderson ,DB,LV,1988,0.0,0,0
archive-443,Eddie Anderson ,DB,LV,1989,0.0,0,0
archive-443,Eddie Anderson ,DB,LV,1990,0.0,0,0
archive-443,Eddie Anderson ,DB,LV,1991,0.0,0,0
archive-443,Eddie Anderson ,DB,LV,1992,1.0,0,0
archive-443,Eddie Anderson ,DB,LV,1993,1.0,0,0
archive-443,Eddie Anderson ,DB,LV,1994,2.0,0.0,0.0
archive-443,Eddie Anderson ,DB,LV,1995,0.0,0.0,1.0
archive-443,Eddie Anderson ,DB,ARI,1996,0.0,0.0,0.0
archive-443,Eddie Anderson ,DB,LV,1996,0.0,0.0,0.0
archive-443,Eddie Anderson ,DB,LV,1997,0.0,0.0,0.0
archive-446,Fred Anderson ,DE,SEA,1982,0.0,0,0
archive-451,Herbie Anderson ,DB,TEN,1991,0.0,0,0
archive-460,John Anderson ,LB,GB,1982,1.0,0,0
archive-460,John Anderson ,LB,GB,1983,4.5,0,0
archive-460,John Anderson ,LB,GB,1984,3.5,0,0
archive-460,John Anderson ,LB,GB,1985,6.0,0,0
archive-460,John Anderson ,LB,GB,1986,0.0,0,0
archive-460,John Anderson ,LB,GB,1987,4.0,0,0
archive-460,John Anderson ,LB,GB,1988,1.0,0,0
archive-460,John Anderson ,LB,GB,1989,0.0,0,0
archive-466,Kim Anderson ,DB,IND,1982,0.0,0,0
archive-466,Kim Anderson ,DB,IND,1983,0.5,0,0
archive-466,Kim Anderson ,DB,IND,1984,0.0,0,0
archive-467,Larry Anderson ,DB,IND,1982,0.0,0,0
archive-467,Larry Anderson ,DB,IND,1983,0.0,0,0
archive-467,Larry Anderson ,DB,IND,1984,0.0,0,0
archive-492,Stuart Anderson ,LB,WAS,1982,0.0,0,0
archive-492,Stuart Anderson ,LB,WAS,1983,0.0,0,0
archive-492,Stuart Anderson ,LB,CLE,1984,0.0,0,0
archive-492,Stuart Anderson ,LB,WAS,1984,0.0,0,0
archive-492,Stuart Anderson ,LB,WAS,1985,0.0,0,0
archive-512,George Andrews,LB,LAR,1982,3.0,0,0
archive-512,George Andrews,LB,LAR,1983,3.0,0,0
archive-512,George Andrews,LB,LAR,1984,6.0,0,0
archive-518,Ricky Andrews,LB,SEA,1990,0.0,0,0
archive-530,Sheldon Andrus,DT,NO,1986,0.0,0,0
archive-530,Sheldon Andrus,DT,NO,1987,0.0,0,0
archive-547,Sam Anno,LB,LAR,1987,0.0,0,0
archive-547,Sam Anno,LB,MIN,1987,0.0,0,0
archive-547,Sam Anno,LB,MIN,1988,0.0,0,0
archive-547,Sam Anno,LB,TB,1989,0.0,0,0
archive-547,Sam Anno,LB,TB,1990,0.0,0,0
archive-547,Sam Anno,LB,TB,1991,0.0,0,0
archive-547,Sam Anno,LB,LAC,1992,0.0,0,0
archive-547,Sam Anno,LB,LAC,1993,0.0,0,0
archive-553,Terrence Anthony,DB,ARI,1987,0.0,0,0
archive-562,Steve Apke,LB,PIT,1987,0.0,0,0
archive-575,Hasson Arbubakrr,DE,TB,1983,1.0,0,0
archive-575,Hasson Arbubakrr,DE,MIN,1984,0.5,0,0
archive-578,Lester Archambeau,DE,GB,1990,0.0,0,0
archive-578,Lester Archambeau,DE,GB,1991,4.5,0,0
archive-578,Lester Archambeau,DE,GB,1992,1.0,0,0
archive-578,Lester Archambeau,DE,ATL,1993,0.0,0,0
archive-578,Lester Archambeau,DE,ATL,1994,2.0,0.0,0.0
archive-578,Lester Archambeau,DE,ATL,1995,3.0,0.0,0.0
archive-578,Lester Archambeau,DE,ATL,1996,2.0,0.0,0.0
archive-578,Lester Archambeau,DE,ATL,1997,8.5,0.0,1.0
archive-578,Lester Archambeau,DE,ATL,1998,11.0,0.0,0.0
archive-607,Jessie Armstead,LB,NYG,1993,0.0,0,0
archive-607,Jessie Armstead,LB,NYG,1994,3.0,0.0,1.0
archive-607,Jessie Armstead,LB,NYG,1995,0.5,0.0,1.0
archive-607,Jessie Armstead,LB,NYG,1996,3.0,0.0,2.0
archive-607,Jessie Armstead,LB,NYG,1997,3.5,0.0,2.0
archive-607,Jessie Armstead,LB,SEA,1997,0.0,0.0,0.0
archive-607,Jessie Armstead,LB,NYG,1998,5.0,0.0,2.0
archive-611,Antonio Armstrong ,LB,MIA,1995,0.0,0.0,0.0
archive-618,Harvey Armstrong ,NT,PHI,1982,0.0,0,0
archive-618,Harvey Armstrong ,NT,PHI,1983,3.5,0,0
archive-618,Harvey Armstrong ,NT,PHI,1984,3.0,0,0
archive-618,Harvey Armstrong ,NT,IND,1986,3.5,0,0
archive-618,Harvey Armstrong ,NT,IND,1987,0.0,0,0
archive-618,Harvey Armstrong ,NT,IND,1988,2.0,0,0
archive-618,Harvey Armstrong ,NT,IND,1989,1.0,0,0
archive-618,Harvey Armstrong ,NT,IND,1990,0.0,0,0
archive-619,Jimmy Armstrong ,DB,DAL,1987,0.0,0,0
archive-621,John Armstrong ,DB,BUF,1987,2.0,0,0
archive-628,Trace Armstrong ,DE,CHI,1989,5.0,0,0
archive-628,Trace Armstrong ,DE,CHI,1990,12.0,0,0
archive-628,Trace Armstrong ,DE,CHI,1991,1.5,0,0
archive-628,Trace Armstrong ,DE,CHI,1992,6.5,0,0
archive-628,Trace Armstrong ,DE,CHI,1993,11.5,0,0
archive-628,Trace Armstrong ,DE,CHI,1994,9.5,0.0,0.0
archive-628,Trace Armstrong ,DE,MIA,1995,4.5,0.0,0.0
archive-628,Trace Armstrong ,DE,MIA,1996,12.0,0.0,0.0
archive-628,Trace Armstrong ,DE,MIA,1997,6.5,0.0,0.0
archive-628,Trace Armstrong ,DE,MIA,1998,11.5,0.0,0.0
archive-636,David Arnold,DB,PIT,1989,0.0,0,0
archive-674,Walker Lee Ashley,LB,MIN,1983,0.0,0,0
archive-674,Walker Lee Ashley,LB,MIN,1984,0.0,0,0
archive-674,Walker Lee Ashley,LB,MIN,1986,0.0,0,0
archive-674,Walker Lee Ashley,LB,MIN,1987,0.0,0,0
archive-674,Walker Lee Ashley,LB,MIN,1988,0.0,0,0
archive-674,Walker Lee Ashley,LB,KC,1989,0.0,0,0
archive-674,Walker Lee Ashley,LB,MIN,1990,0.0,0,0
archive-704,Gene Atkins,DB,NO,1987,0.0,0,0
archive-704,Gene Atkins,S,NO,1988,0.0,0,0
archive-704,Gene Atkins,DB,NO,1989,0.0,0,0
archive-704,Gene Atkins,FS,NO,1990,3.0,0,0
archive-704,Gene Atkins,FS,NO,1991,3.0,0,0
archive-704,Gene Atkins,FS,NO,1992,0.0,0,0
archive-704,Gene Atkins,FS,NO,1993,1.0,0,0
archive-704,Gene Atkins,FS,MIA,1994,1.0,0.0,3.0
archive-704,Gene Atkins,FS,MIA,1995,0.0,0.0,2.0
archive-704,Gene Atkins,FS,MIA,1996,0.0,0.0,0.0
archive-709,Kelvin Atkins,LB,CHI,1983,0.0,0,0
archive-718,Ricky Atkinson,DB,NE,1987,0.0,0,0
archive-723,Steve Atwater,FS,DEN,1989,0.0,0,0
archive-723,Steve Atwater,FS,DEN,1990,1.0,0,0
archive-723,Steve Atwater,FS,DEN,1991,1.0,0,0
archive-723,Steve Atwater,FS,DEN,1992,1.0,0,0
archive-723,Steve Atwater,FS,DEN,1993,1.0,0,0
archive-723,Steve Atwater,S,DEN,1994,0.0,0.0,1.0
archive-723,Steve Atwater,FS,DEN,1995,0.0,0.0,3.0
archive-723,Steve Atwater,FS,DEN,1996,0.0,0.0,3.0
archive-723,Steve Atwater,DB,NE,1996,0.0,0.0,0.0
archive-723,Steve Atwater,FS,DEN,1997,2.0,0.0,2.0
archive-723,Steve Atwater,FS,DEN,1998,0.0,0.0,1.0
archive-730,Jim Auer,DE,PHI,1987,0.5,0,0
archive-733,Todd Auer,LB,GB,1987,0.0,0,0
archive-734,Dowe Aughtman,DT,DAL,1984,0.0,0,0
archive-740,David Aupiu,LB,LAR,1987,0.0,0,0
archive-743,Billy Austin,DB,IND,1998,0.0,0.0,0.0
archive-746,Eric Austin,DB,TB,1996,0.0,0.0,0.0
archive-787,Marvin Ayers,DE,PHI,1987,0.0,0,0
archive-792,Joe Azelby,LB,BUF,1984,0.0,0,0
archive-795,Steve Baack,NT,DET,1984,0.0,0,0
archive-795,Steve Baack,NT,DET,1985,2.0,0,0
archive-795,Steve Baack,NT,DET,1986,0.0,0,0
archive-795,Steve Baack,NT,DET,1987,0.0,0,0
archive-832,Curt Baham,DB,SEA,1987,0.0,0,0
archive-843,Carlton Bailey,LB,BUF,1988,0.0,0,0
archive-843,Carlton Bailey,LB,BUF,1989,0.0,0,0
archive-843,Carlton Bailey,LB,BUF,1990,2.0,0,0
archive-843,Carlton Bailey,LB,BUF,1991,0.0,0,0
archive-843,Carlton Bailey,LB,BUF,1992,1.0,0,0
archive-843,Carlton Bailey,LB,NYG,1993,1.5,0,0
archive-843,Carlton Bailey,LB,NYG,1994,0.0,0.0,0.0
archive-843,Carlton Bailey,LB,CAR,1995,3.0,0.0,0.0
archive-843,Carlton Bailey,LB,CAR,1996,2.5,0.0,0.0
archive-843,Carlton Bailey,LB,KC,1996,0.0,0.0,0.0
archive-843,Carlton Bailey,LB,CAR,1997,0.0,0.0,0.0
archive-847,David Bailey,DE,PHI,1990,0.0,0,0
archive-864,Robert Bailey,CB,LAR,1991,0.0,0,0
archive-864,Robert Bailey,CB,LAR,1992,0.0,0,0
archive-864,Robert Bailey,CB,LAR,1993,0.0,0,0
archive-864,Robert Bailey,CB,LAR,1994,0.0,0.0,0.0
archive-864,Robert Bailey,CB,DAL,1995,0.0,0.0,0.0
archive-864,Robert Bailey,CB,WAS,1995,0.0,0.0,0.0
archive-864,Robert Bailey,CB,MIA,1996,1.0,0.0,0.0
archive-864,Robert Bailey,DB,DET,1997,2.0,0.0,1.0
archive-864,Robert Bailey,DB,DET,1998,0.0,0.0,0.0
archive-878,Al Baker,DE,DET,1982,8.5,0,0
archive-878,Al Baker,DE,ARI,1983,13.0,0,0
archive-878,Al Baker,DE,ARI,1984,10.0,0,0
archive-878,Al Baker,DE,ARI,1985,4.0,0,0
archive-878,Al Baker,DE,ARI,1986,10.5,0,0
archive-878,Al Baker,DE,CLE,1987,5.5,0,0
archive-878,Al Baker,DE,MIN,1988,5.5,0,0
archive-878,Al Baker,DE,CLE,1989,7.5,0,0
archive-878,Al Baker,DE,CLE,1990,3.0,0,0
archive-882,Charles Baker,LB,ARI,1982,0.0,0,0
archive-882,Charles Baker,LB,ARI,1983,0.0,0,0
archive-882,Charles Baker,LB,ARI,1984,0.0,0,0
archive-882,Charles Baker,LB,ARI,1985,0.0,0,0
archive-882,Charles Baker,LB,ARI,1986,3.5,0,0
archive-882,Charles Baker,LB,ARI,1987,0.0,0,0
archive-894,Jerry Baker,NT,DEN,1983,0.0,0,0
archive-895,Jesse Baker,DE,TEN,1982,7.5,0,0
archive-895,Jesse Baker,DE,TEN,1983,5.5,0,0
archive-895,Jesse Baker,DE,TEN,1984,11.0,0,0
archive-895,Jesse Baker,DE,TEN,1985,5.5,0,0
archive-895,Jesse Baker,DE,DAL,1986,1.0,0,0
archive-895,Jesse Baker,DE,TEN,1986,2.0,0,0
archive-895,Jesse Baker,DE,TEN,1987,2.5,0,0
archive-906,Myron Baker,LB,CHI,1993,0.0,0,0
archive-906,Myron Baker,LB,CHI,1994,0.0,0.0,0.0
archive-906,Myron Baker,LB,CHI,1995,0.0,0.0,0.0
archive-906,Myron Baker,LB,CAR,1996,0.0,0.0,0.0
archive-906,Myron Baker,LB,CAR,1997,0.0,0.0,0.0
archive-931,Gary Baldinger,DE,KC,1986,0.0,0,0
archive-931,Gary Baldinger,DE,KC,1987,0.0,0,0
archive-931,Gary Baldinger,DE,KC,1988,0.0,0,0
archive-931,Gary Baldinger,DE,BUF,1990,0.0,0,0
archive-931,Gary Baldinger,DE,IND,1990,0.0,0,0
archive-931,Gary Baldinger,DE,BUF,1991,0.0,0,0
archive-931,Gary Baldinger,DE,BUF,1992,0.0,0,0
archive-940,Don Baldwin,DE,NYJ,1987,0.0,0,0
archive-947,Keith Baldwin,DE,CLE,1982,1.0,0,0
archive-947,Keith Baldwin,DE,CLE,1983,1.0,0,0
archive-947,Keith Baldwin,DE,CLE,1984,4.5,0,0
archive-947,Keith Baldwin,DE,CLE,1985,1.0,0,0
archive-947,Keith Baldwin,DE,LAC,1987,0.0,0,0
archive-947,Keith Baldwin,DE,LAC,1988,0.0,0,0
archive-949,Tom Baldwin,NT,NYJ,1984,1.5,0,0
archive-949,Tom Baldwin,NT,NYJ,1985,1.0,0,0
archive-949,Tom Baldwin,NT,NYJ,1986,1.5,0,0
